State, Region, County, District, District Name, Charter Status, Superintendent, Base Pay, FTE Pay, Enrollment, FTE
TX,16, SHERMAN COUNTY,211901, TEXHOMA ISD, TRADITIONAL ISD/CSD,"YATES, KAYLA LEE",47790,90000,169,0.53
TX,18, BREWSTER COUNTY,22004, TERLINGUA CSD, TRADITIONAL ISD/CSD,"REED, REAGAN THOMAS",47500,95000,98,0.5
TX,16, HALL COUNTY,96905, TURKEY-QUITAQUE ISD, TRADITIONAL ISD/CSD,"JENKINS, JACQUELINE A",47500,95000,195,0.5
TX,4, GALVESTON COUNTY,84804, AMBASSADORS PREPARATORY ACADEMY, OPEN ENROLLMENT CHARTER,"WILLIAMS, PATRICIA A",47153,94306,246,0.5
TX,10, DALLAS COUNTY,57802, PEGASUS SCHOOL OF LIBERAL ARTS AND, OPEN ENROLLMENT CHARTER,"LANNEN, VIRGINIA P",47095,141299,506,0.33
TX,4, HARRIS COUNTY,101874, LEGACY SCHOOL OF SPORT SCIENCES, OPEN ENROLLMENT CHARTER,"BUTLER, RALPH BACKSTROM",46500,93000,392,0.5
TX,8, BOWIE COUNTY,19914, LEARY ISD, TRADITIONAL ISD/CSD,"DEAR, JENNIFER E",46000,92000,103,0.5
TX,10, DALLAS COUNTY,57805, LUMIN EDUCATION, OPEN ENROLLMENT CHARTER,"FORD, TERRYBETH N",45588,93037,256,0.49
TX,11, ERATH COUNTY,72802, ERATH EXCELS ACADEMY INC, OPEN ENROLLMENT CHARTER,"SCOTT, JOHNNY MIKE",45089,90178,123,0.5
TX,4, HARRIS COUNTY,101875, BLOOM ACADEMY CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"SALES, COURTNEY MARIE RODRIGUE",45000,90000,93,0.5
TX,4, HARRIS COUNTY,101878, HOUSTON CLASSICAL CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"SALAZAR, DEYVIS RAFAEL",45000,90000,55,0.5
TX,19, HUDSPETH COUNTY,115902, SIERRA BLANCA ISD, TRADITIONAL ISD/CSD,"NATHAN, GLENN A",45000,90000,129,0.5
TX,3, LAVACA COUNTY,143905, SWEET HOME ISD, TRADITIONAL ISD/CSD,"WAGNER, TRAVIS S",45000,90000,143,0.5
TX,4, HARRIS COUNTY,101803, ARISTOI CLASSICAL ACADEMY, OPEN ENROLLMENT CHARTER,"DAVIDSON, BRENDA GAIL",44988,89976,1072,0.5
TX,6, MILAM COUNTY,166902, GAUSE ISD, TRADITIONAL ISD/CSD,"JONES, BRADLEY S",44506,110601,167,0.4
TX,4, HARRIS COUNTY,101842, COMQUEST ACADEMY, OPEN ENROLLMENT CHARTER,"STANFIELD, TANIS L",44000,176000,38,0.25
TX,17, LYNN COUNTY,153907, WILSON ISD, TRADITIONAL ISD/CSD,"PORTILLO, JUVENCIO PETE",43500,87000,135,0.5
TX,9, WICHITA COUNTY,243901, BURKBURNETT ISD, TRADITIONAL ISD/CSD,"CITTY, JAMES DEREK",43380,708824,3199,0.06
TX,11, ERATH COUNTY,72910, MORGAN MILL ISD, TRADITIONAL ISD/CSD,"SANDERS, WENDY NICOLE",43285,86570,129,0.5
TX,6, WALKER COUNTY,236801, RAVEN SCHOOL, OPEN ENROLLMENT CHARTER,"UNDERWOOD, DALE L",43000,335152,39,0.13
TX,3, MATAGORDA COUNTY,158904, MATAGORDA ISD, TRADITIONAL ISD/CSD,"PHILLIPS, SUSAN MICHELE",42875,85750,106,0.5
TX,13, GILLESPIE COUNTY,86024, DOSS CONSOLIDATED CSD, TRADITIONAL ISD/CSD,"PEISER-SEIPP, PAMELA JEAN",42600,125442,18,0.34
TX,12, BOSQUE COUNTY,18903, MORGAN ISD, TRADITIONAL ISD/CSD,"RAMIREZ, JUAN",42500,85000,136,0.5
TX,12, BOSQUE COUNTY,18906, IREDELL ISD, TRADITIONAL ISD/CSD,"EUBANKS, BENJAMIN E",42500,85000,145,0.5
TX,11, TARRANT COUNTY,220815, CHAPEL HILL ACADEMY, OPEN ENROLLMENT CHARTER,"DAVIDSON, AUDREY CAROL",42500,85000,763,0.5
TX,13, WILLIAMSON COUNTY,246802, GOODWATER MONTESSORI SCHOOL, OPEN ENROLLMENT CHARTER,"TABOR, BRUCE J",42500,85000,342,0.5
TX,9, YOUNG COUNTY,252903, OLNEY ISD, TRADITIONAL ISD/CSD,"ROACH, ROBERT GREG",42430,132016,707,0.32
TX,11, TARRANT COUNTY,220809, FORT WORTH ACADEMY OF FINE ARTS, OPEN ENROLLMENT CHARTER,"GRAVLEY, PAUL NATHAN",42165,42165,635,1
TX,4, LIBERTY COUNTY,146903, DEVERS ISD, TRADITIONAL ISD/CSD,"ELLISOR HARRIS, ELIZABETH ANN",42074,126235,205,0.33
TX,2, NUECES COUNTY,178807, CORPUS CHRISTI MONTESSORI SCHOOL, OPEN ENROLLMENT CHARTER,"WEEKS, CERISE CHRISTINE",41806,83612,116,0.5
TX,16, DEAF SMITH COUNTY,59902, WALCOTT ISD, TRADITIONAL ISD/CSD,"BRYANT, DARLA L",41591,85001,142,0.49
TX,9, THROCKMORTON COUNTY,224902, WOODSON ISD, TRADITIONAL ISD/CSD,"ADAMS, CASEY ROBERT",40534,91520,161,0.44
TX,12, MCLENNAN COUNTY,161801, WACO CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"CROSS, NANCY TEMPLETON",40355,80710,223,0.5
TX,17, HALE COUNTY,95902, COTTON CENTER ISD, TRADITIONAL ISD/CSD,"BOBO, JAMES R",40000,80000,96,0.5
TX,20, BEXAR COUNTY,15833, HENRY FORD ACADEMY ALAMEDA SCHOOL, OPEN ENROLLMENT CHARTER,"SANCHEZ, JESSICA RAE",39259,86875,102,0.45
TX,4, HARRIS COUNTY,101837, CALVIN NELMS CHARTER SCHOOLS, OPEN ENROLLMENT CHARTER,"DEAN, MICHAEL JOHN",38330,115002,300,0.33
TX,6, ROBERTSON COUNTY,198906, MUMFORD ISD, TRADITIONAL ISD/CSD,"REESE, ALLEN THOMAS",38330,115002,615,0.33
TX,16, WHEELER COUNTY,242905, KELTON ISD, TRADITIONAL ISD/CSD,"BERRY, LESLIE DAWN",38000,76000,119,0.5
TX,18, TERRELL COUNTY,222901, TERRELL COUNTY ISD, TRADITIONAL ISD/CSD,"MAGALLAN, AMANDA ANN",37706,99910,121,0.38
TX,16, GRAY COUNTY,90905, GRANDVIEW-HOPKINS ISD, TRADITIONAL ISD/CSD,"HARGIS, ELVIN KENT",37500,75000,38,0.5
TX,14, TAYLOR COUNTY,221905, TRENT ISD, TRADITIONAL ISD/CSD,"OAKLEY, VANESSA WILLIAMS",37500,75000,131,0.5
TX,15, VAL VERDE COUNTY,233903, COMSTOCK ISD, TRADITIONAL ISD/CSD,"WOLFENBARGER, ORLIE KENNETH",36566,109709,231,0.33
TX,10, DALLAS COUNTY,57851, BRIDGEWAY PREPARATORY ACADEMY, OPEN ENROLLMENT CHARTER,"DAVENPORT, NATALIE R",36000,36000,101,1
TX,19, EL PASO COUNTY,71809, VISTA DEL FUTURO CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"GONZALES, JOE",35000,35000,249,1
TX,6, POLK COUNTY,187906, LEGGETT ISD, TRADITIONAL ISD/CSD,"LOWE, JANA L",33644,100942,204,0.33
TX,15, EDWARDS COUNTY,69902, NUECES CANYON CISD, TRADITIONAL ISD/CSD,"POWERS, KRISTI L",33497,100501,260,0.33
TX,3, LAVACA COUNTY,143906, EZZELL ISD, TRADITIONAL ISD/CSD,"BERCKENHOFF, LISA A",33397,85001,77,0.39
TX,9, KNOX COUNTY,138904, BENJAMIN ISD, TRADITIONAL ISD/CSD,"THOMAS, GORDON N",31664,95002,131,0.33
TX,13, HAYS COUNTY,105801, KATHERINE ANNE PORTER SCHOOL, OPEN ENROLLMENT CHARTER,"BONDS, LESLIE S",31615,104547,103,0.3
TX,20, UVALDE COUNTY,232901, KNIPPA ISD, TRADITIONAL ISD/CSD,"ALEJANDRO, ELDA S",30000,122449,456,0.25
TX,2, DUVAL COUNTY,66005, RAMIREZ CSD, TRADITIONAL ISD/CSD,"GONZALEZ, YLIANA",29997,90000,44,0.33
TX,12, MILLS COUNTY,167904, PRIDDY ISD, TRADITIONAL ISD/CSD,"BURDEN, ADRIANNE K",29742,92539,116,0.32
TX,18, JEFF DAVIS COUNTY,122902, VALENTINE ISD, TRADITIONAL ISD/CSD,"ENGLE, DEBRA I",29544,112806,35,0.26
TX,3, LAVACA COUNTY,143904, VYSEHRAD ISD, TRADITIONAL ISD/CSD,"APPELT, JASON L",29403,95002,107,0.31
TX,11, COOKE COUNTY,49908, WALNUT BEND ISD, TRADITIONAL ISD/CSD,"HUMPHREY, ROBERT TROY",28730,86199,58,0.33
TX,11, TARRANT COUNTY,220814, TEXAS SCHOOL OF THE ARTS, OPEN ENROLLMENT CHARTER,"GRAVLEY, PAUL NATHAN",28110,28110,287,1
TX,10, DALLAS COUNTY,57827, NOVA ACADEMY SOUTHEAST, OPEN ENROLLMENT CHARTER,"JASPER, LASHUN DENIECE",28108,40154,613,0.7
TX,5, HARDIN COUNTY,100907, LUMBERTON ISD, TRADITIONAL ISD/CSD,"CHANDLER, GERALD BRADLEY",27381,116366,4144,0.24
TX,4, HARRIS COUNTY,101811, EXCEL ACADEMY, OPEN ENROLLMENT CHARTER,"GONZALES, HENRY",26000,26000,206,1
TX,13, TRAVIS COUNTY,227819, UNIVERSITY OF TEXAS ELEMENTARY CHA, OPEN ENROLLMENT CHARTER,"CHAVEZ, MELISSA MARIE",21861,87444,290,0.25
TX,11, COOKE COUNTY,49909, SIVELLS BEND ISD, TRADITIONAL ISD/CSD,"SLAUGHTER, ALICE LYNETTE",21430,100000,49,0.21
TX,16, CARSON COUNTY,33901, GROOM ISD, TRADITIONAL ISD/CSD,"LAMB, JAY S",19591,85700,137,0.23
TX,4, HARRIS COUNTY,101872, ETOILE ACADEMY CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"COLOMBERO, KAYLEIGH LYN",18900,108000,216,0.18
TX,16, HUTCHINSON COUNTY,117907, SPRING CREEK ISD, TRADITIONAL ISD/CSD,"POER, AMANDA DALE",16743,97684,106,0.17
TX,20, KERR COUNTY,133905, DIVIDE ISD, TRADITIONAL ISD/CSD,"BACON, WILLIAM ALAN",13038,130380,22,0.1
TX,8, BOWIE COUNTY,19913, HUBBARD ISD, TRADITIONAL ISD/CSD,"DRAKE, TRACI D",12125,97000,77,0.13
TX,7, GREGG COUNTY,92801, EAST TEXAS CHARTER SCHOOLS, OPEN ENROLLMENT CHARTER,"LAPIC, TERRY",11454,192504,138,0.06
TX,4, HARRIS COUNTY,101874, LEGACY SCHOOL OF SPORT SCIENCES, OPEN ENROLLMENT CHARTER,"PATTERSON-BROWN, KERRIE",11110,100000,392,0.11
TX,5, JEFFERSON COUNTY,123807, BOB HOPE SCHOOL, OPEN ENROLLMENT CHARTER,"LOPEZ, ROBERTO",10878,255352,2385,0.04
TX,13, TRAVIS COUNTY,227814, CHAPARRAL STAR ACADEMY, OPEN ENROLLMENT CHARTER,"HAGIN, MARSHA G",10545,100142,370,0.11
TX,16, HARTLEY COUNTY,103902, HARTLEY ISD, TRADITIONAL ISD/CSD,"VINCENT, SCOTT",10423,113417,236,0.09
TX,7, NACOGDOCHES COUNTY,174910, ETOILE ISD, TRADITIONAL ISD/CSD,"HOTTMAN, SARAH L",8671,91082,91,0.1
TX,16, DONLEY COUNTY,65902, HEDLEY ISD, TRADITIONAL ISD/CSD,"BAINS, GARRETT P",8475,75000,113,0.11
TX,10, FANNIN COUNTY,74904, DODD CITY ISD, TRADITIONAL ISD/CSD,"REED, JAMES CRAIG",8000,16000,337,0.5
TX,10, DALLAS COUNTY,57809, NOVA ACADEMY, OPEN ENROLLMENT CHARTER,"JASPER, LASHUN DENIECE",7027,23423,122,0.3
TX,4, HARRIS COUNTY,101821, HOUSTON HEIGHTS HIGH SCHOOL, OPEN ENROLLMENT CHARTER,"MCCREADY, ERICA CHILDRESS",6490,84395,178,0.08
TX,15, COLEMAN COUNTY,42905, PANTHER CREEK CISD, TRADITIONAL ISD/CSD,"NANNY, DWIGHT L",4467,120730,156,0.04
TX,11, HOOD COUNTY,111801, LAKE GRANBURY ACADEMY CHARTER SCHO, OPEN ENROLLMENT CHARTER,"PETTY, CASSONDRA GAYLE",4143,62395,71,0.07
TX,13, TRAVIS COUNTY,227805, TEXAS EMPOWERMENT ACADEMY, OPEN ENROLLMENT CHARTER,"NOWLIN, DAVID WAYNE",3156,90951,360,0.03
TX,12, BELL COUNTY,14909, TEMPLE ISD, TRADITIONAL ISD/CSD,"OTT, ROBERT C",1500,1500,8403,1
TX,1, HIDALGO COUNTY,108804, TRIUMPH PUBLIC HIGH SCHOOLS-RIO GR, OPEN ENROLLMENT CHARTER,"JOHNSON, FRANCES BERRONES",100,400,498,0.25
TX,11, TARRANT COUNTY,220810, WESTLAKE ACADEMY CHARTER SCHOOL, OPEN ENROLLMENT CHARTER,"DEGAN, AMANDA C",1,1,865,1
TX,6, BRAZOS COUNTY,21803, BRAZOS SCHOOL FOR INQUIRY & CREATI, OPEN ENROLLMENT CHARTER,"GREENWOOD, KATY",0,0,327,1
TX,10, COLLIN COUNTY,43801, IMAGINE INTERNATIONAL ACADEMY OF N, OPEN ENROLLMENT CHARTER,"HERMES, LISA MARIE",0,0,1435,1
TX,10, COLLIN COUNTY,43802, LONE STAR LANGUAGE ACADEMY, OPEN ENROLLMENT CHARTER,"BARKER, BRANCE C",0,0,206,1
TX,10, DALLAS COUNTY,57840, RICHLAND COLLEGIATE HIGH SCHOOL, OPEN ENROLLMENT CHARTER,"RILEY, DWIGHT M",0,0,498,0.48
TX,19, EL PASO COUNTY,71803, TRIUMPH PUBLIC HIGH SCHOOLS-EL PAS, OPEN ENROLLMENT CHARTER,"JOHNSON, FRANCES BERRONES",0,0,176,0
TX,19, EL PASO COUNTY,71807, LA FE PREPARATORY SCHOOL, OPEN ENROLLMENT CHARTER,"GONZALES, ROBERT",0,0,180,0
TX,4, HARRIS COUNTY,101868, THE PRO-VISION ACADEMY, OPEN ENROLLMENT CHARTER,"ERVIN, WARNER D",0,0,432,1
